id,1,2,3,4,5,6,7,time,price,times
8762558,36,28,16,-1,-26,-63,-118,1649738757,89,1
3849379,21,13,1,-16,-41,-79,-133,1649738808,74,1
6254199,6,-1,-13,-31,-56,-93,-148,1649738787,59,1
2011670,6,-1,-14,-31,-57,-94,-149,1649738868,59,1
3849379,21,13,1,-16,-41,-78,-133,1649738808,74,1
2011670,6,-1,-13,-31,-56,-93,-148,1649738868,59,1
2011670,6,-1,-13,-31,-56,-94,-148,1649738868,59,1
976273,12,4,-7,-25,-51,-88,-142,1649739108,65,1
11253693,40,32,20,2,-22,-60,-114,1649739087,93,1
11141224,36,28,16,-1,-27,-64,-118,1649739138,89,1
11253693,40,32,20,2,-22,-59,-114,1649739087,94,1
10982359,12,4,-8,-25,-51,-88,-143,1649739168,65,1
8974296,18,10,-1,-19,-45,-82,-136,1649739147,71,1
6887925,215,208,195,178,152,115,61,1649739147,269,1
4474569,14,6,-5,-23,-48,-85,-140,1649739147,68,1
976273,12,4,-8,-25,-51,-88,-143,1649739108,65,1
11295456,40,32,19,2,-23,-60,-114,1649739198,93,1
11099414,29,22,9,-8,-33,-70,-125,1649739198,83,1
10982359,12,4,-7,-25,-51,-88,-142,1649739168,65,1
11295456,40,32,20,2,-23,-60,-114,1649739198,93,1
10982359,12,4,-7,-25,-50,-88,-142,1649739168,65,1
8974296,18,10,-1,-19,-44,-82,-136,1649739147,71,1
5014031,18,10,-1,-19,-44,-82,-136,1649739258,71,1
5887485,66,58,46,28,3,-34,-88,1649739288,119,1
11099414,29,22,9,-7,-33,-70,-125,1649739198,83,1
10427460,38,31,18,1,-24,-61,-115,1649739327,92,1
11270706,38,31,18,1,-24,-61,-115,1649739318,92,1
5014031,18,10,-1,-19,-44,-81,-136,1649739258,72,1
11039105,27,19,7,-10,-35,-72,-127,1649739378,80,1
11171932,3,-4,-17,-34,-60,-97,-151,1649739417,56,1
11039105,27,19,7,-9,-35,-72,-126,1649739378,81,1
10427460,39,31,19,1,-23,-60,-114,1649739327,92,1
11270706,39,31,19,1,-23,-60,-114,1649739318,92,1
11171932,2,-4,-17,-34,-60,-97,-151,1649739417,56,1
11039105,27,19,7,-10,-35,-73,-127,1649739378,81,1
11171932,3,-4,-16,-34,-59,-96,-150,1649739417,56,1
11039105,27,19,7,-10,-36,-73,-127,1649739378,81,1
11241500,51,43,31,13,-12,-49,-103,1649739507,105,1
11241500,50,43,30,13,-12,-49,-104,1649739507,105,1
11171932,2,-5,-17,-35,-60,-98,-152,1649739417,56,1
11209305,50,43,30,12,-13,-50,-105,1649739567,105,1
11241500,50,43,30,12,-13,-50,-105,1649739507,105,1
10885434,14,6,-5,-23,-49,-87,-142,1649739588,68,1
11209305,50,43,30,12,-13,-50,-105,1649739567,104,1
11241500,50,43,30,12,-13,-50,-105,1649739507,104,1
10885434,14,6,-6,-24,-50,-87,-143,1649739588,68,1
11209305,50,42,30,12,-13,-50,-106,1649739567,104,1
11050627,29,21,8,-9,-35,-72,-128,1649739648,83,1
10885434,14,6,-6,-23,-49,-87,-142,1649739588,68,1
11209305,50,42,30,12,-13,-51,-106,1649739567,104,1
11112696,35,27,15,-2,-28,-66,-121,1649739684,89,1
11050627,29,21,9,-8,-34,-72,-127,1649739648,83,1
11247412,4,-3,-16,-33,-59,-97,-152,1649739699,58,1
11112696,35,28,15,-2,-28,-65,-120,1649739684,89,1
11050627,29,21,9,-8,-34,-71,-126,1649739648,83,1
11112696,35,27,15,-2,-28,-65,-120,1649739684,89,1
11233565,38,30,18,0,-25,-62,-117,1649739768,92,1
11299483,45,38,25,7,-18,-55,-110,1649739756,100,1
11294605,50,42,29,12,-13,-51,-106,1649739789,104,1
11238532,35,27,15,-2,-28,-65,-121,1649739777,89,1
10735463,63,56,43,25,0,-37,-92,1649739777,118,1
11233565,38,31,18,0,-24,-62,-116,1649739768,92,1
587637,50,42,30,12,-13,-50,-106,1649739828,104,1
2950950,5,-1,-14,-32,-57,-95,-149,1649739807,60,1
11294605,50,42,30,12,-13,-50,-105,1649739789,104,1
11238532,35,27,15,-2,-28,-65,-120,1649739777,89,1
10735463,63,56,43,26,0,-36,-91,1649739777,118,1
11299483,46,38,25,8,-17,-54,-109,1649739756,100,1
587637,50,43,30,12,-13,-50,-105,1649739828,104,1
2950950,5,-2,-14,-32,-58,-95,-150,1649739807,59,1
11238532,35,28,15,-2,-28,-65,-120,1649739777,89,1
11233565,38,30,18,0,-25,-63,-119,1649739768,92,1
10118619,23,15,3,-14,-40,-78,-134,1649739858,77,1
587637,50,42,29,12,-13,-51,-107,1649739828,104,1
2950950,5,-2,-15,-32,-58,-96,-152,1649739807,59,1
11294605,50,42,29,11,-14,-52,-107,1649739789,104,1
587245,5,-2,-14,-32,-58,-96,-151,1649739888,60,1
11275780,34,26,13,-4,-30,-67,-123,1649739888,88,1
6562568,2,-5,-17,-35,-61,-99,-154,1649739927,57,1
11275780,34,26,14,-3,-29,-67,-122,1649739888,88,1
11283262,35,27,14,-3,-29,-67,-123,1649739975,89,1
6562568,2,-5,-18,-36,-62,-100,-155,1649739927,57,1
587245,5,-2,-15,-33,-59,-97,-153,1649739888,60,1
11275780,34,26,13,-4,-30,-68,-124,1649739888,88,1
2647776,71,63,50,33,7,-30,-86,1649739987,125,1
11283264,35,27,14,-2,-28,-66,-122,1649739987,89,1
11233911,35,27,14,-2,-28,-66,-122,1649739987,89,1
10806481,15,8,-4,-22,-48,-86,-141,1649739987,70,1
11283262,35,27,14,-2,-28,-66,-122,1649739975,89,1
6562568,2,-5,-18,-36,-62,-100,-156,1649739927,56,1
2647776,71,63,50,32,6,-31,-87,1649739987,125,1
11283264,35,27,14,-3,-29,-67,-123,1649739987,89,1
11233911,35,27,14,-3,-29,-67,-123,1649739987,89,1
10806481,15,7,-4,-22,-49,-87,-142,1649739987,70,1
10000940,26,18,5,-12,-38,-76,-132,1649740044,80,1
10802187,8,0,-12,-30,-56,-94,-150,1649740038,63,1
8759543,75,67,54,36,10,-27,-83,1649740068,129,1
10802187,8,0,-12,-30,-56,-94,-150,1649740038,62,1
10932292,26,19,6,-11,-37,-75,-131,1649740116,81,1
9555250,4,-3,-16,-34,-60,-98,-154,1649740137,58,1
10932292,26,19,6,-11,-38,-75,-131,1649740116,81,1
11286871,26,18,5,-12,-38,-76,-132,1649740182,80,1
11286871,25,18,5,-12,-39,-77,-133,1649740182,80,1
9555250,4,-3,-16,-34,-61,-99,-155,1649740137,58,1
11277720,18,10,-2,-20,-46,-85,-141,1649740221,73,1
5797051,11,3,-9,-27,-53,-92,-148,1649740218,66,1
10975908,18,10,-1,-19,-46,-84,-139,1649740272,73,1
11280874,38,30,17,0,-26,-63,-119,1649740257,93,1
11042176,74,66,53,35,9,-27,-83,1649740248,128,1
11277720,18,10,-2,-19,-45,-83,-138,1649740221,73,1
5797051,11,3,-9,-27,-53,-90,-146,1649740218,66,1
10975908,18,10,-2,-19,-46,-84,-139,1649740272,73,1
11280874,37,30,17,0,-26,-64,-120,1649740257,92,1
11042176,73,66,53,35,9,-28,-84,1649740248,128,1
11277720,18,10,-2,-20,-46,-84,-140,1649740221,73,1
5797051,11,3,-9,-27,-53,-91,-147,1649740218,66,1
10975908,18,10,-2,-20,-46,-84,-139,1649740272,73,1
11245956,24,17,4,-13,-39,-77,-132,1649740350,79,1
4936319,33,25,12,-5,-31,-69,-125,1649740347,88,1
11298948,30,23,10,-7,-33,-71,-127,1649740347,85,1
11280874,38,30,17,0,-26,-63,-119,1649740257,92,1
11245956,24,16,3,-14,-40,-78,-133,1649740350,79,1
11298948,30,23,10,-7,-34,-71,-127,1649740347,85,1
11294260,26,18,5,-12,-38,-76,-131,1649740398,80,1
11245956,24,16,3,-14,-40,-78,-134,1649740350,79,1
11298948,30,22,10,-7,-34,-72,-127,1649740347,85,1
11294260,25,18,5,-12,-38,-76,-132,1649740398,80,1
8194999,29,21,8,-9,-35,-73,-129,1649740458,84,1
10790558,9,1,-11,-29,-55,-93,-148,1649740458,64,1
11294260,26,18,5,-12,-38,-76,-132,1649740398,81,1
10760043,11,3,-9,-27,-53,-91,-146,1649740497,65,1
10558722,8,0,-12,-30,-56,-93,-149,1649740488,63,1
8194999,29,21,8,-9,-35,-72,-128,1649740458,84,1
9333149,23,15,2,-15,-41,-78,-134,1649740518,78,1
10760043,10,3,-9,-27,-53,-91,-147,1649740497,65,1
6280790,23,16,3,-14,-40,-78,-133,1649740548,78,1
10760043,11,3,-9,-27,-53,-90,-146,1649740497,66,1
6280790,23,15,3,-14,-41,-79,-134,1649740548,78,1
10760043,11,3,-9,-27,-53,-91,-147,1649740497,66,1
11121501,16,8,-4,-22,-48,-85,-141,1649740608,71,1
9333149,23,15,2,-15,-41,-79,-135,1649740518,78,1
10421260,5,-2,-15,-33,-59,-97,-153,1649740647,60,1
11121501,16,8,-4,-22,-48,-86,-142,1649740608,71,1
8232960,20,12,0,-18,-44,-82,-138,1649740677,75,1
8232960,20,12,0,-18,-44,-81,-137,1649740677,75,1
10421260,5,-2,-15,-33,-59,-96,-152,1649740647,60,1
8232960,19,12,0,-18,-44,-82,-138,1649740677,75,1
8282750,18,11,-1,-19,-45,-83,-138,1649740788,73,1
11298827,56,49,36,18,-7,-45,-101,1649740797,111,1
8282750,18,11,-1,-19,-45,-83,-139,1649740788,73,1
11298827,57,49,36,18,-7,-44,-100,1649740797,112,1
8282750,19,11,-1,-19,-45,-83,-138,1649740788,73,1
11298827,57,49,36,18,-7,-45,-101,1649740797,112,1
8282750,18,11,-1,-19,-45,-83,-139,1649740788,74,1
6664349,50,42,29,11,-14,-52,-108,1649740908,105,1
11298827,56,49,36,18,-7,-45,-101,1649740797,112,1
534802,20,12,0,-18,-44,-82,-138,1649740944,75,1
11191535,9,1,-11,-29,-55,-93,-149,1649741007,64,1
10908094,14,6,-6,-23,-50,-88,-143,1649741007,69,1
10649294,3,-4,-17,-34,-61,-99,-154,1649741007,58,1
10070305,35,27,14,-3,-29,-67,-123,1649741037,90,1
6958398,33,25,13,-4,-31,-69,-124,1649741028,88,1
10997704,2,-5,-18,-36,-62,-100,-156,1649741028,57,1
10649294,3,-4,-17,-35,-61,-99,-154,1649741007,58,1
10070305,35,27,14,-3,-30,-68,-124,1649741037,90,1
6958398,33,25,12,-5,-31,-69,-125,1649741028,88,1
10997704,1,-5,-18,-36,-63,-101,-157,1649741028,57,1
828733,19,12,0,-18,-45,-83,-139,1649741088,75,1
10997704,1,-6,-18,-36,-63,-101,-157,1649741028,57,1
11168222,104,96,83,65,39,0,-55,1649741127,159,1
10928859,4,-2,-15,-33,-59,-97,-153,1649741157,59,1
10317531,16,8,-4,-22,-48,-86,-142,1649741157,71,1
240677,10,2,-10,-28,-54,-92,-148,1649741148,65,1
11168222,104,96,84,66,39,1,-53,1649741127,159,1
828733,20,12,0,-18,-44,-83,-139,1649741088,75,1
11295866,59,51,38,20,-5,-43,-99,1649741178,114,1
240677,10,3,-9,-27,-53,-91,-147,1649741148,65,1
11168222,104,96,83,65,39,1,-53,1649741127,159,1
8493308,13,6,-6,-24,-51,-89,-145,1649741217,69,1
11295866,59,51,38,20,-5,-44,-100,1649741178,114,1
10928859,4,-3,-16,-34,-60,-98,-154,1649741157,59,1
11168222,104,96,83,65,39,1,-55,1649741127,159,1
9936803,41,33,20,2,-24,-62,-118,1649741220,96,1
4411283,13,6,-6,-24,-51,-89,-145,1649741277,69,1
10830784,4,-2,-15,-33,-60,-98,-154,1649741277,60,1
10958153,14,6,-6,-24,-51,-89,-146,1649741298,69,1
4411283,13,6,-7,-25,-51,-90,-146,1649741277,69,1
10830784,4,-3,-16,-34,-60,-99,-155,1649741277,60,1
8720938,34,27,14,-4,-30,-68,-125,1649741328,90,1
11215665,14,6,-6,-24,-51,-89,-146,1649741328,69,1
9400579,20,12,0,-18,-45,-83,-140,1649741367,75,1
9133237,24,16,3,-14,-41,-79,-136,1649741358,79,1
6098754,4,-3,-16,-34,-60,-99,-155,1649741358,60,1
173730,111,103,91,73,46,8,-47,1649741397,166,1
9400579,20,12,0,-18,-44,-82,-139,1649741367,75,1
9133237,24,16,3,-14,-41,-79,-135,1649741358,79,1
6098754,4,-2,-15,-33,-60,-98,-154,1649741358,60,1
8720938,34,27,14,-3,-30,-68,-124,1649741328,90,1
173730,111,104,91,73,47,9,-46,1649741397,166,1
9400579,20,12,0,-18,-44,-83,-139,1649741367,75,1
9133237,24,16,3,-14,-40,-78,-134,1649741358,79,1
11160820,31,24,11,-6,-33,-71,-127,1649741451,87,1
11087065,78,70,57,39,13,-25,-81,1649741448,133,1
11160820,32,24,11,-6,-32,-70,-126,1649741451,87,1
11087065,78,70,57,39,13,-24,-79,1649741448,133,1
10878280,5,-2,-15,-33,-59,-97,-153,1649741538,60,1
11255529,8,0,-12,-30,-56,-94,-150,1649741547,63,1
10172740,10,3,-9,-27,-53,-91,-146,1649741577,65,1
11255529,8,0,-12,-30,-56,-93,-149,1649741547,63,1
10878280,5,-2,-15,-33,-59,-96,-152,1649741538,60,1
11254047,20,12,0,-18,-44,-81,-137,1649741658,75,1
6134713,8,0,-12,-30,-56,-93,-149,1649741697,63,1
10952262,9,2,-10,-28,-54,-92,-147,1649741676,64,1
11254047,20,12,0,-17,-43,-81,-136,1649741658,75,1
6134713,8,0,-12,-29,-55,-93,-149,1649741697,63,1
2117729,8,0,-12,-30,-56,-94,-150,1649741778,63,1
11237845,83,75,63,45,19,-18,-73,1649741778,138,1
11270599,35,27,14,-3,-29,-67,-123,1649741757,89,1
11005345,26,18,5,-12,-38,-76,-132,1649741757,81,1
2117729,8,0,-12,-29,-55,-93,-149,1649741778,63,1
11270599,35,27,14,-3,-29,-66,-122,1649741757,89,1
11005345,26,18,6,-11,-37,-75,-131,1649741757,81,1
2117729,8,0,-12,-29,-55,-93,-148,1649741778,63,1
11101034,42,35,22,4,-21,-59,-114,1649741937,97,1
10822227,65,58,45,27,1,-36,-91,1649741937,120,1
10665024,8,0,-11,-29,-55,-93,-148,1649741931,63,1
10134766,20,12,0,-17,-43,-81,-136,1649741910,75,1
10822227,65,57,45,27,1,-36,-91,1649741937,120,1
10665024,8,0,-12,-30,-56,-94,-150,1649741931,63,1
9081047,14,6,-6,-24,-50,-88,-144,1649741967,69,1
10822227,65,57,45,27,0,-37,-92,1649741937,120,1
11197190,35,27,14,-3,-29,-67,-122,1649742027,90,1
9501616,4,-2,-15,-33,-59,-97,-152,1649742006,59,1
9081047,14,7,-5,-23,-49,-86,-141,1649741967,69,1
11186675,29,22,9,-8,-34,-71,-126,1649742048,84,1
11197190,35,28,15,-2,-28,-66,-121,1649742027,90,1
9501616,5,-2,-15,-33,-59,-97,-152,1649742006,59,1
11186675,29,22,9,-8,-34,-72,-127,1649742048,84,1
11197190,35,28,15,-2,-27,-65,-120,1649742027,90,1
9501616,5,-2,-15,-32,-58,-96,-151,1649742006,59,1
10639265,35,28,15,-2,-28,-65,-120,1649742114,90,1
11293881,11,4,-8,-26,-52,-89,-144,1649742108,66,1
10639265,35,28,15,-2,-28,-66,-121,1649742114,90,1
11080233,28,21,8,-9,-35,-73,-128,1649742165,83,1
11293881,11,3,-8,-26,-52,-90,-145,1649742108,66,1
11241035,25,17,5,-12,-38,-76,-132,1649742198,80,1
11069395,11,4,-8,-26,-52,-90,-145,1649742177,66,1
11241035,25,17,5,-12,-38,-76,-131,1649742198,80,1
11069395,11,4,-8,-26,-52,-89,-144,1649742177,66,1
11236169,29,22,9,-8,-34,-72,-127,1649742258,84,1
11080233,29,21,8,-9,-35,-73,-128,1649742165,83,1
11284737,46,39,26,8,-17,-55,-110,1649742438,101,1
10598085,2,-5,-18,-36,-62,-100,-155,1649742438,56,1
8983488,47,40,27,9,-16,-54,-109,1649742408,102,1
11124185,27,19,6,-11,-37,-74,-130,1649742468,81,1
10624622,5,-2,-14,-32,-58,-96,-151,1649742468,60,1
10598085,1,-5,-18,-36,-62,-100,-155,1649742438,56,1
11299488,45,38,25,7,-18,-56,-111,1649742528,100,1
11124185,27,19,6,-11,-37,-75,-131,1649742468,81,1
10624622,5,-2,-15,-33,-59,-97,-152,1649742468,60,1
5233828,5,-2,-15,-33,-59,-97,-152,1649742558,60,1
11299488,45,38,25,7,-18,-56,-112,1649742528,100,1
8994782,2,-4,-17,-35,-61,-99,-154,1649742588,57,1
11177982,22,15,2,-15,-41,-79,-135,1649742588,77,1
8543982,38,30,17,0,-26,-64,-120,1649742579,93,1
5233828,5,-2,-14,-32,-58,-96,-151,1649742558,60,1
1558924,5,-2,-15,-33,-59,-97,-152,1649742618,60,1
8994782,2,-4,-17,-35,-61,-99,-155,1649742588,57,1
5233828,5,-2,-15,-33,-59,-97,-153,1649742558,60,1
10952310,8,0,-12,-30,-56,-94,-150,1649742678,63,1
1558924,5,-2,-15,-33,-59,-97,-153,1649742618,60,1
11239932,126,118,105,87,61,23,-32,1649742717,181,1
1558924,5,-2,-14,-32,-58,-96,-151,1649742618,60,1
11239932,126,118,105,88,62,24,-31,1649742717,181,1
10952310,8,0,-12,-29,-55,-93,-148,1649742678,63,1
6652126,38,31,18,0,-26,-63,-119,1649742768,93,1
11246742,50,42,29,11,-14,-52,-107,1649742807,105,1
5480387,50,43,30,12,-13,-51,-107,1649742798,105,1
6652126,38,31,18,0,-25,-63,-119,1649742768,93,1
11250376,26,18,6,-11,-38,-76,-131,1649742828,81,1
11246742,50,42,30,12,-14,-52,-107,1649742807,105,1
9027038,8,0,-12,-30,-56,-94,-149,1649742858,63,1
7762103,38,30,17,0,-26,-64,-119,1649742858,93,1
11029269,26,19,6,-11,-37,-75,-130,1649742858,81,1
11250376,26,19,6,-11,-37,-75,-130,1649742828,81,1
11246742,50,43,30,12,-13,-51,-106,1649742807,105,1
7987873,9,2,-10,-28,-54,-92,-148,1649742897,64,1
11043194,31,23,11,-7,-33,-71,-126,1649742888,86,1
11029269,26,18,6,-11,-38,-76,-131,1649742858,81,1
11276637,50,42,30,12,-14,-52,-107,1649742927,105,1
11264468,247,239,227,209,183,145,90,1649742927,302,1
10779324,14,6,-6,-24,-50,-88,-144,1649742915,68,1
7987873,9,2,-10,-28,-54,-92,-147,1649742897,64,1
9027038,8,1,-11,-29,-55,-93,-148,1649742858,63,1
11264468,247,239,226,208,182,144,88,1649742927,302,1
10779324,14,6,-6,-24,-50,-87,-143,1649742915,68,1
11295143,39,31,18,0,-25,-63,-118,1649742987,93,1
11276637,50,43,30,12,-13,-51,-106,1649742927,105,1
11264468,247,239,226,209,183,145,90,1649742927,302,1
9260070,17,9,-2,-20,-47,-85,-140,1649743017,72,1
8666999,20,13,0,-17,-44,-82,-137,1649743017,75,1
11255608,29,21,9,-8,-35,-73,-128,1649743017,84,1
11295143,38,31,18,0,-25,-63,-119,1649742987,93,1
9260070,17,10,-2,-20,-46,-84,-139,1649743017,72,1
8666999,20,13,0,-17,-43,-81,-136,1649743017,75,1
11255608,29,22,9,-8,-34,-72,-127,1649743017,84,1
11110859,53,46,33,15,-10,-48,-104,1649743080,108,1
9961206,70,62,49,31,5,-32,-88,1649743077,125,1
10762202,32,25,12,-5,-31,-69,-125,1649743068,87,1
8666999,20,12,0,-17,-44,-82,-137,1649743017,75,1
11268751,26,19,6,-11,-37,-75,-130,1649743107,81,1
9961206,70,62,50,32,6,-31,-86,1649743077,125,1
10762202,32,25,12,-5,-31,-69,-124,1649743068,87,1
11110859,54,46,33,15,-10,-47,-103,1649743080,108,1
9961206,70,63,50,32,6,-31,-86,1649743077,125,1
11268751,26,19,6,-11,-37,-75,-131,1649743107,81,1
11291312,232,224,212,194,168,130,75,1649743188,287,1
11291312,232,224,212,194,168,130,75,1649743188,286,1
7853602,8,1,-11,-29,-55,-93,-149,1649743248,63,1
11291312,232,224,211,193,167,129,73,1649743188,286,1
8542975,2,-5,-17,-35,-62,-100,-155,1649743257,57,1
10649294,10,3,-9,-27,-53,-91,-147,1649743257,65,1
7853602,8,0,-11,-29,-56,-94,-149,1649743248,63,1
7853602,8,0,-12,-29,-56,-94,-149,1649743248,63,1
10260690,5,-2,-15,-33,-59,-97,-153,1649743338,59,1
10170733,8,0,-12,-30,-56,-94,-149,1649743338,63,1
10198017,8,1,-11,-29,-55,-93,-148,1649743359,63,1
10260690,5,-2,-15,-33,-59,-96,-152,1649743338,59,1
10170733,8,1,-11,-29,-55,-93,-148,1649743338,63,1
2135472,20,13,0,-17,-44,-81,-137,1649743428,75,1
2135472,20,13,0,-17,-43,-81,-137,1649743428,75,1
2135472,20,13,0,-17,-43,-81,-136,1649743428,75,1
10271815,8,1,-11,-29,-55,-93,-148,1649743524,63,1
5902532,38,30,18,0,-26,-64,-119,1649743527,93,1
10271815,8,1,-11,-29,-56,-93,-149,1649743524,63,1
11299020,79,71,58,41,14,-23,-78,1649743587,134,1
11056041,31,23,10,-7,-33,-71,-127,1649743587,85,1
10271815,8,0,-11,-29,-56,-94,-149,1649743524,63,1
5808947,5,-2,-14,-32,-59,-97,-152,1649743608,60,1
11299020,79,72,59,41,15,-22,-77,1649743587,134,1
11056041,31,23,11,-6,-32,-70,-126,1649743587,85,1
5902532,38,31,18,0,-25,-63,-118,1649743527,93,1
9061372,32,25,12,-5,-31,-69,-124,1649743638,87,1
11293707,48,40,27,9,-16,-54,-110,1649743620,102,1
11299020,79,71,59,41,14,-23,-78,1649743587,134,1
10990888,69,61,48,30,4,-33,-89,1649743647,123,1
9061372,32,25,12,-5,-32,-69,-125,1649743638,87,1
9061372,32,25,12,-5,-31,-69,-125,1649743638,87,1
11204738,35,28,15,-2,-28,-66,-122,1649743731,90,1
11299494,46,38,25,7,-18,-56,-112,1649743719,100,1
10660285,20,13,0,-17,-43,-81,-136,1649743758,75,1
11201904,37,29,16,-1,-27,-64,-120,1649743749,91,1
10513032,8,1,-11,-29,-55,-93,-149,1649743737,63,1
11204738,36,28,15,-2,-28,-65,-121,1649743731,90,1
10990888,69,61,49,31,5,-32,-87,1649743647,123,1
9061372,33,25,12,-5,-31,-68,-124,1649743638,87,1
11237680,47,40,27,9,-17,-54,-110,1649743788,102,1
11293659,46,39,26,8,-17,-55,-110,1649743782,101,1
3015723,20,13,0,-17,-43,-81,-137,1649743767,75,1
11018598,38,30,17,0,-26,-64,-120,1649743764,92,1
10660285,20,13,0,-17,-43,-81,-137,1649743758,75,1
11201904,37,29,16,-1,-27,-65,-121,1649743749,91,1
321073,21,13,0,-17,-43,-81,-136,1649743818,76,1
11018598,37,30,17,0,-26,-64,-120,1649743764,92,1
10660285,21,13,0,-17,-43,-81,-136,1649743758,75,1
11201904,37,29,16,0,-26,-64,-120,1649743749,91,1
11244948,46,38,25,7,-18,-56,-112,1649743848,100,1
11237680,47,40,27,9,-16,-54,-109,1649743788,102,1
11293659,46,38,26,8,-18,-56,-111,1649743782,101,1
3015723,21,13,0,-17,-43,-81,-136,1649743767,75,1
321073,21,13,1,-16,-42,-80,-135,1649743818,76,1
11237680,47,40,27,9,-16,-54,-110,1649743788,102,1
11293659,46,38,25,7,-18,-56,-112,1649743782,101,1
3015723,20,12,0,-18,-44,-83,-139,1649743767,75,1
11018598,37,29,16,-1,-27,-66,-122,1649743764,92,1
11106929,39,31,18,0,-26,-64,-121,1649743908,94,1
11244948,45,37,24,6,-20,-58,-115,1649743848,101,1
321073,20,13,0,-18,-44,-83,-140,1649743818,76,1
11227902,74,67,54,35,9,-29,-85,1649743977,129,1
11183482,20,12,0,-18,-44,-83,-139,1649743947,75,1
11172579,42,34,21,3,-23,-61,-118,1649744007,97,1
10960261,11,3,-9,-27,-54,-92,-149,1649744007,66,1
11227902,74,67,54,36,9,-28,-85,1649743977,130,1
11183482,20,12,0,-18,-45,-84,-140,1649743947,75,1
11172579,42,34,21,3,-22,-60,-116,1649744007,97,1
10960261,11,3,-9,-27,-53,-92,-148,1649744007,66,1
11227902,75,67,54,36,10,-28,-84,1649743977,130,1
11172579,42,34,21,3,-22,-61,-117,1649744007,97,1
10960261,11,3,-9,-27,-54,-92,-148,1649744007,66,1
11299067,34,26,13,-4,-30,-69,-125,1649744118,89,1
10787694,18,11,-1,-19,-46,-84,-140,1649744148,73,1
10475353,11,3,-9,-27,-53,-91,-147,1649744175,66,1
11299067,34,26,13,-4,-30,-68,-125,1649744118,89,1
11284108,57,49,36,18,-8,-46,-102,1649744268,112,1
11262420,53,45,33,14,-11,-49,-105,1649744259,108,1
11284108,57,49,36,18,-7,-45,-101,1649744268,112,1
11262420,53,46,33,15,-11,-49,-105,1649744259,108,1
7823664,8,0,-12,-30,-56,-94,-150,1649744328,63,1
11298687,50,43,30,12,-14,-52,-108,1649744328,105,1
11284108,56,49,36,18,-8,-46,-102,1649744268,111,1
11298687,50,42,30,12,-14,-52,-108,1649744328,105,1
9722238,14,6,-6,-24,-50,-88,-144,1649744388,69,1
11299318,8,0,-12,-30,-56,-94,-150,1649744388,63,1
11298687,50,42,29,11,-14,-52,-108,1649744328,105,1
10990818,20,12,0,-18,-44,-82,-138,1649744427,75,1
10448557,17,9,-3,-21,-47,-85,-141,1649744418,72,1
11294021,58,50,37,19,-6,-45,-101,1649744478,113,1
10990818,20,12,0,-18,-45,-83,-139,1649744427,75,1
4952291,36,28,15,-2,-28,-66,-122,1649744508,91,1
11294021,58,50,37,19,-6,-44,-100,1649744478,113,1
7512845,20,13,0,-17,-44,-82,-138,1649744538,75,1
11294021,58,50,38,20,-6,-44,-99,1649744478,113,1
11294021,58,50,37,20,-6,-44,-99,1649744478,113,1
7512845,21,13,0,-17,-43,-81,-137,1649744538,75,1
9070828,35,27,15,-3,-29,-67,-123,1649744688,90,1
1932906,65,58,45,27,0,-37,-93,1649744688,120,1
9796556,2,-5,-18,-36,-62,-100,-156,1649744718,57,1
9070828,35,28,15,-2,-28,-66,-122,1649744688,90,1
10565220,30,23,10,-7,-34,-72,-128,1649744808,85,1
9796556,2,-5,-18,-35,-62,-100,-155,1649744718,57,1
10565220,31,23,10,-7,-33,-71,-127,1649744808,85,1
11196380,47,40,27,9,-16,-54,-110,1649744868,102,1
10886077,65,58,45,27,1,-36,-92,1649744868,120,1
11299275,86,79,66,48,22,-15,-71,1649744847,141,1
11196380,47,40,27,9,-17,-55,-111,1649744868,102,1
10886077,65,58,45,27,0,-37,-93,1649744868,120,1
11299275,86,78,66,47,21,-16,-72,1649744847,141,1
11198312,50,43,30,12,-13,-51,-107,1649744928,105,1
11299275,86,78,66,48,22,-16,-71,1649744847,141,1
11198312,51,43,30,12,-13,-51,-106,1649744928,105,1
11230588,47,39,26,8,-17,-54,-110,1649745093,101,1
11188936,33,25,12,-5,-31,-68,-124,1649745129,87,1
11230588,47,39,26,9,-17,-54,-110,1649745093,101,1
11188936,33,25,12,-5,-31,-69,-124,1649745129,87,1
11064800,11,4,-8,-26,-52,-90,-145,1649745228,66,1
11296051,24,16,4,-13,-39,-77,-132,1649745288,78,1
11294569,40,32,19,2,-24,-61,-117,1649745432,94,1
9756989,57,49,36,18,-7,-44,-100,1649745417,111,1
9364582,7,0,-13,-30,-56,-94,-149,1649745477,61,1
9127743,11,4,-8,-26,-52,-90,-145,1649745477,66,1
10968356,36,28,15,-2,-28,-66,-121,1649745459,90,1
6241493,7,0,-13,-31,-57,-94,-150,1649745507,61,1
6005118,36,28,15,-2,-28,-65,-121,1649745507,90,1
11196923,12,4,-8,-26,-52,-90,-145,1649745531,66,1
11256199,31,24,11,-6,-32,-70,-125,1649745588,86,1
11259320,4,-3,-16,-34,-60,-98,-154,1649745627,58,1
11256199,31,23,11,-7,-33,-71,-126,1649745588,86,1
11196923,11,4,-8,-26,-52,-90,-146,1649745531,66,1
8920936,11,4,-8,-26,-52,-90,-146,1649745699,66,1
10852031,20,13,0,-17,-43,-81,-137,1649745687,75,1
11256199,31,23,10,-7,-33,-71,-126,1649745588,85,1
