address,id,eyes,ears,mouth,horn,back,tail,class,breedcount,speed
0xca78f26db1fc2709eb852c6191dafc9ffdb43065,11285759,eyes-chubby,ears-seaslug,mouth-piranha,horn-scaly-spear,back-scarab,tail-nimo,Dusk,3,50
0xca78f26db1fc2709eb852c6191dafc9ffdb43065,11285785,eyes-bookworm,ears-friezard,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,42
0xa05d625bccb21140bb82425a817581ec9480de90,9950199,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,0,59
0xa05d625bccb21140bb82425a817581ec9480de90,11217662,eyes-confused,ears-clover,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,4,32
0xa05d625bccb21140bb82425a817581ec9480de90,11277568,eyes-papi,ears-rosa,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
0x620f48fec60312021b4620820eeae3cc32041d4c,1769905,eyes-mavis,ears-pink-cheek,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,3,61
0x620f48fec60312021b4620820eeae3cc32041d4c,7232418,eyes-papi,ears-sakura,mouth-herbivore,horn-cactus,back-green-thorns,tail-rice,Plant,0,33
0x620f48fec60312021b4620820eeae3cc32041d4c,11194220,eyes-little-owl,ears-peace-maker,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,Mech,3,51
0x011d9b3017b7318d267814590e6a764f8f9391cb,11262940,eyes-blossom,ears-lotus,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,5,41
0x011d9b3017b7318d267814590e6a764f8f9391cb,11287641,eyes-confused,ears-leafy,mouth-goda,horn-scaly-spear,back-snail-shell,tail-cattail,Dusk,3,41
0x011d9b3017b7318d267814590e6a764f8f9391cb,11292200,eyes-tricky,ears-sakura,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,2,39
0xc68db3865ea62e0fa41a6dc3221b274f2d7d06b7,11149601,eyes-telescope,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
0xc68db3865ea62e0fa41a6dc3221b274f2d7d06b7,11236683,eyes-nerdy,ears-leafy,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,32
0xc68db3865ea62e0fa41a6dc3221b274f2d7d06b7,11256412,eyes-blossom,ears-pogona,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,2,40
0xd057a45ed6272cf65fea8a243d6ffe3f192e0254,10263016,eyes-cucumber-slice,ears-leafy,mouth-zigzag,horn-cactus,back-bidens,tail-cattail,Plant,0,31
0xd057a45ed6272cf65fea8a243d6ffe3f192e0254,10513068,eyes-mavis,ears-curly,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,4,57
0xd057a45ed6272cf65fea8a243d6ffe3f192e0254,11245164,eyes-papi,ears-sakura,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,31
0x89be011c9da70b3b5686b6c82e661c4f983ff90d,8619432,eyes-tricky,ears-friezard,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,0,46
0x89be011c9da70b3b5686b6c82e661c4f983ff90d,8643025,eyes-tricky,ears-small-frill,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,0,44
0x89be011c9da70b3b5686b6c82e661c4f983ff90d,8647874,eyes-papi,ears-leaf-bug,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,3,31
0xc789cb4bef94bff219bd4bdb94f780ee28fea239,11145957,eyes-robin,ears-seaslug,mouth-goda,horn-dual-blade,back-hero,tail-rice,Mech,2,49
0xc789cb4bef94bff219bd4bdb94f780ee28fea239,11250028,eyes-papi,ears-clover,mouth-zigzag,horn-leaf-bug,back-scarab,tail-hatsune,Plant,0,31
0xc789cb4bef94bff219bd4bdb94f780ee28fea239,11279595,eyes-papi,ears-hollow,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
0x82dc625cd9ebc94df4f161acdb4b1d358994699e,3932928,eyes-blossom,ears-rosa,mouth-serious,horn-cactus,back-shiitake,tail-carrot,Plant,4,31
0x82dc625cd9ebc94df4f161acdb4b1d358994699e,10763612,eyes-papi,ears-lotus,mouth-herbivore,horn-cactus,back-bidens,tail-cattail,Plant,0,31
0x82dc625cd9ebc94df4f161acdb4b1d358994699e,10772932,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-dual-blade,back-blue-moon,tail-shrimp,Aquatic,4,55
0xf54c3d3d04eba4a1ad62048974e7002e47bf7c6e,7952252,eyes-little-owl,ears-ear-breathing,mouth-mosquito,horn-parasite,back-snail-shell,tail-cottontail,Bug,0,35
0xf54c3d3d04eba4a1ad62048974e7002e47bf7c6e,11078930,eyes-clear,ears-peace-maker,mouth-piranha,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,2,57
0xf54c3d3d04eba4a1ad62048974e7002e47bf7c6e,11181000,eyes-papi,ears-clover,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,5,40
0x315e55dbf4cf3b1530b37cf0cc69fe3f6d5ca461,10569589,eyes-cucumber-slice,ears-lotus,mouth-zigzag,horn-cactus,back-bidens,tail-cattail,Plant,3,31
0x315e55dbf4cf3b1530b37cf0cc69fe3f6d5ca461,10598724,eyes-mavis,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,5,57
0x315e55dbf4cf3b1530b37cf0cc69fe3f6d5ca461,10616289,eyes-papi,ears-hollow,mouth-zigzag,horn-cactus,back-bidens,tail-gravel-ant,Plant,2,31
0x8a246ce96560a0e6a18efda7b38f585bfed34868,10149273,eyes-bookworm,ears-pink-cheek,mouth-pincer,horn-parasite,back-sandal,tail-gravel-ant,Bug,1,34
0x8a246ce96560a0e6a18efda7b38f585bfed34868,10979582,eyes-scar,ears-lotus,mouth-serious,horn-cactus,back-scarab,tail-cattail,Plant,2,32
0x8a246ce96560a0e6a18efda7b38f585bfed34868,11154507,eyes-clear,ears-inkling,mouth-piranha,horn-oranda,back-sponge,tail-shrimp,Aquatic,0,57
0xffc6c58946a9c1e78e47135b9860d61b4d47ad24,11137635,eyes-cucumber-slice,ears-curly,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,35
0xffc6c58946a9c1e78e47135b9860d61b4d47ad24,11217396,eyes-clear,ears-gill,mouth-lam,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
0xffc6c58946a9c1e78e47135b9860d61b4d47ad24,11288360,eyes-bookworm,ears-hollow,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,3,31
0xff91a44d50ca9f72d3e83789543c1c10993bc9f6,9579034,eyes-telescope,ears-early-bird,mouth-nut-cracker,horn-arco,back-croc,tail-nut-cracker,Mech,5,49
0xff91a44d50ca9f72d3e83789543c1c10993bc9f6,9862942,eyes-topaz,ears-nimo,mouth-lam,horn-bumpy,back-sponge,tail-nimo,Aquatic,3,53
0xff91a44d50ca9f72d3e83789543c1c10993bc9f6,11025264,eyes-cucumber-slice,ears-hollow,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,4,31
0x29f86da4aa54ae5cdb5b322232ffab2cdb3ed8db,9461187,eyes-chubby,ears-nut-cracker,mouth-goda,horn-little-branch,back-timber,tail-rice,Beast,3,41
0x29f86da4aa54ae5cdb5b322232ffab2cdb3ed8db,10589436,eyes-clear,ears-inkling,mouth-razor-bite,horn-arco,back-risky-beast,tail-nimo,Aquatic,4,51
0x29f86da4aa54ae5cdb5b322232ffab2cdb3ed8db,10974089,eyes-cucumber-slice,ears-lotus,mouth-herbivore,horn-cactus,back-turnip,tail-cattail,Plant,6,31
0x6a3349e2a3b75c328b463b2b9052bd279f700785,2815159,eyes-topaz,ears-owl,mouth-razor-bite,horn-scaly-spear,back-bone-sail,tail-cottontail,Reptile,2,43
0x6a3349e2a3b75c328b463b2b9052bd279f700785,11218458,eyes-cucumber-slice,ears-lotus,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,3,41
0x6a3349e2a3b75c328b463b2b9052bd279f700785,11265143,eyes-papi,ears-lotus,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
0x69aab2b75a415306c5253f1fad8e9066f5fb0990,1805214,eyes-papi,ears-clover,mouth-herbivore,horn-beech,back-turnip,tail-cattail,Plant,3,31
0x69aab2b75a415306c5253f1fad8e9066f5fb0990,9307023,eyes-mavis,ears-early-bird,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,0,61
0x69aab2b75a415306c5253f1fad8e9066f5fb0990,10459617,eyes-papi,ears-leafy,mouth-zigzag,horn-leaf-bug,back-scarab,tail-hatsune,Plant,0,31
0x84465c98474b0bb766cfe5f7870292d83b7ef554,909951,eyes-robin,ears-peace-maker,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,1,61
0x84465c98474b0bb766cfe5f7870292d83b7ef554,11208330,eyes-gecko,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Plant,4,34
0x84465c98474b0bb766cfe5f7870292d83b7ef554,11234788,eyes-clear,ears-ear-breathing,mouth-mosquito,horn-caterpillars,back-spiky-wing,tail-fish-snack,Bug,3,34
0xa854d0e8022df9a8dccfe8ab838f4594fe5df65d,11071683,eyes-sleepless,ears-owl,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,Dusk,2,49
0xa854d0e8022df9a8dccfe8ab838f4594fe5df65d,11126237,eyes-papi,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0xa854d0e8022df9a8dccfe8ab838f4594fe5df65d,11234783,eyes-topaz,ears-rosa,mouth-kotaro,horn-rose-bud,back-indian-star,tail-tiny-dino,Reptile,4,39
0x13899bc046f9fbb445d1fc2344e09ea90af202d8,10931181,eyes-mavis,ears-pink-cheek,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,2,61
0x13899bc046f9fbb445d1fc2344e09ea90af202d8,11283830,eyes-clear,ears-pogona,mouth-mosquito,horn-caterpillars,back-snail-shell,tail-cottontail,Bug,4,36
0x13899bc046f9fbb445d1fc2344e09ea90af202d8,11285148,eyes-confused,ears-clover,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,2,40
0xa954b73d88a8c03c2397c83a2b65cefececb4c56,10885044,eyes-confused,ears-lotus,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,5,31
0xa954b73d88a8c03c2397c83a2b65cefececb4c56,10930299,eyes-little-owl,ears-risky-bird,mouth-goda,horn-arco,back-hero,tail-hare,Mech,4,49
0xa954b73d88a8c03c2397c83a2b65cefececb4c56,11231749,eyes-confused,ears-larva,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,3,39
0x16fc6155210104adbbbb6676861b7b1bc664bb6c,10163827,eyes-clear,ears-early-bird,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,3,53
0x16fc6155210104adbbbb6676861b7b1bc664bb6c,10985869,eyes-confused,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,7,32
0x16fc6155210104adbbbb6676861b7b1bc664bb6c,11006444,eyes-lucas,ears-inkling,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,4,57
0xf915bdf51ed38b12ba9ede0943862ae12d5a101b,11275909,eyes-gecko,ears-leaf-bug,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,2,42
0xf915bdf51ed38b12ba9ede0943862ae12d5a101b,11285757,eyes-gero,ears-inkling,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-nimo,Aquatic,4,50
0xf915bdf51ed38b12ba9ede0943862ae12d5a101b,11294540,eyes-confused,ears-leafy,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
0x0409aa2bdd6ccfdd41102e8e581c5c6d3996986c,11132894,eyes-clear,ears-sakura,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,44
0x0409aa2bdd6ccfdd41102e8e581c5c6d3996986c,11186955,eyes-sleepless,ears-pogona,mouth-zigzag,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,5,41
0x0409aa2bdd6ccfdd41102e8e581c5c6d3996986c,11201201,eyes-papi,ears-leafy,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,3,41
0x43b3bd4948a9323296e8ae9bcdfea1215d18a8fa,10688345,eyes-lucas,ears-seaslug,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,3,57
0x43b3bd4948a9323296e8ae9bcdfea1215d18a8fa,11236797,eyes-tricky,ears-small-frill,mouth-razor-bite,horn-incisor,back-risky-beast,tail-twin-tail,Dusk,4,44
0x43b3bd4948a9323296e8ae9bcdfea1215d18a8fa,11240358,eyes-tricky,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,33
0xff7f1804a32d4ad938658d50d4bad594e504c819,6881169,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,5,59
0xff7f1804a32d4ad938658d50d4bad594e504c819,11221592,eyes-papi,ears-clover,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,3,31
0xff7f1804a32d4ad938658d50d4bad594e504c819,11257000,eyes-papi,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,5,31
0x8e66b556ea88e87b27be46216f2cfab5785ca910,10440759,eyes-confused,ears-clover,mouth-zigzag,horn-cactus,back-sandal,tail-cattail,Plant,5,31
0x8e66b556ea88e87b27be46216f2cfab5785ca910,10501492,eyes-papi,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,31
0x8e66b556ea88e87b27be46216f2cfab5785ca910,10534018,eyes-clear,ears-inkling,mouth-risky-fish,horn-eggshell,back-blue-moon,tail-shrimp,Aquatic,0,57
0x85ab352a199c66402d345326b6377990722a3147,11075303,eyes-topaz,ears-friezard,mouth-goda,horn-antenna,back-sandal,tail-cattail,Dusk,4,42
0x85ab352a199c66402d345326b6377990722a3147,11212754,eyes-papi,ears-earwing,mouth-kotaro,horn-antenna,back-indian-star,tail-tiny-dino,Reptile,2,38
0x85ab352a199c66402d345326b6377990722a3147,11270676,eyes-telescope,ears-early-bird,mouth-mosquito,horn-antenna,back-scarab,tail-nimo,Aquatic,0,48
0xa81b0997bd684a8a0eee1da151f63f80f71591e8,10983459,eyes-clear,ears-bubblemaker,mouth-lam,horn-oranda,back-spiky-wing,tail-koi,Aquatic,5,54
0xa81b0997bd684a8a0eee1da151f63f80f71591e8,10990974,eyes-gero,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,5,35
0xa81b0997bd684a8a0eee1da151f63f80f71591e8,11004711,eyes-clear,ears-owl,mouth-lam,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
0x9c665e0cf1b4b2a4f236171c79815998b89d2bac,10209591,eyes-cucumber-slice,ears-clover,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,0,31
0x9c665e0cf1b4b2a4f236171c79815998b89d2bac,11124540,eyes-tricky,ears-rosa,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,2,40
0x9c665e0cf1b4b2a4f236171c79815998b89d2bac,11179772,eyes-robin,ears-gill,mouth-goda,horn-arco,back-hero,tail-hare,Mech,0,49
0xd10c4665d8ab834385d0f6d00000ce5bcd0b71d5,9097835,eyes-little-owl,ears-curly,mouth-axie-kiss,horn-dual-blade,back-hero,tail-hare,Beast,4,45
0xd10c4665d8ab834385d0f6d00000ce5bcd0b71d5,9357161,eyes-confused,ears-clover,mouth-goda,horn-cactus,back-timber,tail-cattail,Plant,5,33
0xd10c4665d8ab834385d0f6d00000ce5bcd0b71d5,9857590,eyes-gecko,ears-hollow,mouth-kotaro,horn-cerastes,back-hero,tail-wall-gecko,Reptile,2,40
0x18e0022d734d80ee91162cc8006585302e9ae85a,11154246,eyes-gecko,ears-friezard,mouth-catfish,horn-scaly-spear,back-spiky-wing,tail-rice,Reptile,4,42
0x18e0022d734d80ee91162cc8006585302e9ae85a,11218443,eyes-papi,ears-lotus,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
0x18e0022d734d80ee91162cc8006585302e9ae85a,11270971,eyes-tricky,ears-friezard,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,4,40
0x229f7bde49555c1b36e632ed0df66069902ab70c,11024666,eyes-tricky,ears-pogona,mouth-cute-bunny,horn-antenna,back-sandal,tail-twin-tail,Bug,3,33
0x229f7bde49555c1b36e632ed0df66069902ab70c,11138907,eyes-confused,ears-pogona,mouth-kotaro,horn-antenna,back-indian-star,tail-tiny-dino,Reptile,3,39
0x229f7bde49555c1b36e632ed0df66069902ab70c,11276802,eyes-gecko,ears-tiny-fan,mouth-cute-bunny,horn-antenna,back-bone-sail,tail-cattail,Dusk,0,44
0xea157bc267048484de61784cd38364ac5087e3bc,11104942,eyes-telescope,ears-inkling,mouth-piranha,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,0,57
0xea157bc267048484de61784cd38364ac5087e3bc,11124812,eyes-cucumber-slice,ears-gill,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,43
0xea157bc267048484de61784cd38364ac5087e3bc,11131983,eyes-papi,ears-sakura,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,4,32
0x154faaf9176ea8c09636c24c7f66d858b7cf5813,10706914,eyes-clear,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,5,52
0x154faaf9176ea8c09636c24c7f66d858b7cf5813,10737503,eyes-gecko,ears-rosa,mouth-goda,horn-cactus,back-sandal,tail-cattail,Plant,3,33
0x154faaf9176ea8c09636c24c7f66d858b7cf5813,11034510,eyes-confused,ears-pogona,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,40
0x435265e8356c214e238ce29fa3d7990f76fcf22d,8645640,eyes-papi,ears-sakura,mouth-zigzag,horn-cactus,back-bidens,tail-hot-butt,Plant,6,31
0x435265e8356c214e238ce29fa3d7990f76fcf22d,8771109,eyes-papi,ears-lotus,mouth-zigzag,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,31
0x435265e8356c214e238ce29fa3d7990f76fcf22d,10990551,eyes-clear,ears-inkling,mouth-lam,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
0xd4734e2f64a40af300990e4a2db7249e8b6389e0,2118351,eyes-telescope,ears-nyan,mouth-goda,horn-imp,back-ronin,tail-cottontail,Beast,2,43
0xd4734e2f64a40af300990e4a2db7249e8b6389e0,4143922,eyes-papi,ears-lotus,mouth-serious,horn-imp,back-pumpkin,tail-carrot,Plant,2,32
0xd4734e2f64a40af300990e4a2db7249e8b6389e0,6147602,eyes-tricky,ears-curved-spine,mouth-razor-bite,horn-scaly-spoon,back-tri-spikes,tail-tiny-dino,Reptile,3,41
0x39afe15550309e97731fff18e18529d7428068d8,8472798,eyes-clear,ears-bubblemaker,mouth-risky-fish,horn-scaly-spear,back-perch,tail-nimo,Aquatic,0,55
0x39afe15550309e97731fff18e18529d7428068d8,11148204,eyes-gecko,ears-friezard,mouth-axie-kiss,horn-scaly-spear,back-indian-star,tail-rice,Reptile,0,41
0x39afe15550309e97731fff18e18529d7428068d8,11265870,eyes-papi,ears-clover,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Plant,2,33
0xe2d1bdd5889a1f7565e4e1a36ca7edf52952c11a,11285863,eyes-robin,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
0xe2d1bdd5889a1f7565e4e1a36ca7edf52952c11a,11287657,eyes-bookworm,ears-clover,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,40
0xe2d1bdd5889a1f7565e4e1a36ca7edf52952c11a,11290526,eyes-gero,ears-curly,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,3,61
0xc1023063ea16164f3671fc2c8336dcc74fa3141d,11028602,eyes-gecko,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,33
0xc1023063ea16164f3671fc2c8336dcc74fa3141d,11193930,eyes-papi,ears-clover,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,4,32
0xc1023063ea16164f3671fc2c8336dcc74fa3141d,11237727,eyes-sleepless,ears-owl,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,2,57
0xa3147614a57ab91e6306e813194fa7fa7ddafb9a,10610684,eyes-scar,ears-curved-spine,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,41
0xa3147614a57ab91e6306e813194fa7fa7ddafb9a,11161369,eyes-cucumber-slice,ears-lotus,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,3,31
0xa3147614a57ab91e6306e813194fa7fa7ddafb9a,11162548,eyes-telescope,ears-inkling,mouth-risky-fish,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
0x88be00a50683deea2ba35307ac06998cefdfe859,10729101,eyes-papi,ears-clover,mouth-zigzag,horn-beech,back-sandal,tail-cattail,Plant,4,31
0x88be00a50683deea2ba35307ac06998cefdfe859,11117227,eyes-clear,ears-inkling,mouth-piranha,horn-dual-blade,back-sponge,tail-nimo,Aquatic,0,55
0x88be00a50683deea2ba35307ac06998cefdfe859,11126126,eyes-clear,ears-gill,mouth-piranha,horn-cuckoo,back-risky-beast,tail-koi,Aquatic,0,55
0x5dfadfaf9c476582a93007a26eeeda6737bf36c3,10835573,eyes-clear,ears-bubblemaker,mouth-cute-bunny,horn-antenna,back-goldfish,tail-nimo,Aquatic,4,51
0x5dfadfaf9c476582a93007a26eeeda6737bf36c3,10940909,eyes-cucumber-slice,ears-pogona,mouth-cute-bunny,horn-antenna,back-sandal,tail-fish-snack,Bug,4,32
0x5dfadfaf9c476582a93007a26eeeda6737bf36c3,10966839,eyes-scar,ears-rosa,mouth-catfish,horn-antenna,back-sandal,tail-cattail,Plant,0,35
0x22eca350a01134d038e330e9e9570b8a73b31b7a,11103663,eyes-papi,ears-leaf-bug,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
0x22eca350a01134d038e330e9e9570b8a73b31b7a,11158585,eyes-telescope,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
0x22eca350a01134d038e330e9e9570b8a73b31b7a,11269505,eyes-papi,ears-sakura,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,40
0x282d502cf8e9bac1aa35c74a57f9b493c683f9fd,10570480,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,3,61
0x282d502cf8e9bac1aa35c74a57f9b493c683f9fd,11272860,eyes-blossom,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,3,31
0x282d502cf8e9bac1aa35c74a57f9b493c683f9fd,11288747,eyes-papi,ears-lotus,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,40
0x6489760007efcf22168de9bac4e1c65e6dd44189,11120011,eyes-confused,ears-rosa,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0x6489760007efcf22168de9bac4e1c65e6dd44189,11134094,eyes-confused,ears-friezard,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,40
0x6489760007efcf22168de9bac4e1c65e6dd44189,11195538,eyes-gero,ears-owl,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,3,53
0x09cdf52685617a40ae1c8a3a233d4fd26b5551ee,11243820,eyes-papi,ears-lotus,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,2,41
0x09cdf52685617a40ae1c8a3a233d4fd26b5551ee,11256934,eyes-topaz,ears-friezard,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,6,40
0x09cdf52685617a40ae1c8a3a233d4fd26b5551ee,11264470,eyes-confused,ears-friezard,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,3,42
0x53c70278dbba58ad0f60bdaa1d394b7652d707b8,625086,eyes-chubby,ears-nut-cracker,mouth-goda,horn-imp,back-ronin,tail-cottontail,Beast,4,41
0x53c70278dbba58ad0f60bdaa1d394b7652d707b8,11233998,eyes-papi,ears-friezard,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,3,40
0x90a39fa1e13ab824d0276ab347c77c5f8c9cc82c,1131061,eyes-robin,ears-clover,mouth-serious,horn-rose-bud,back-pumpkin,tail-cottontail,Plant,3,35
0x90a39fa1e13ab824d0276ab347c77c5f8c9cc82c,3806896,eyes-papi,ears-sakura,mouth-serious,horn-rose-bud,back-pumpkin,tail-yam,Plant,4,31
0x90a39fa1e13ab824d0276ab347c77c5f8c9cc82c,8171971,eyes-confused,ears-rosa,mouth-serious,horn-rose-bud,back-pumpkin,tail-yam,Plant,3,31
0xa9c205b1584e42d6158620f582dc1da3f60629a1,11198354,eyes-confused,ears-seaslug,mouth-goda,horn-caterpillars,back-timber,tail-cattail,Dusk,4,44
0xa9c205b1584e42d6158620f582dc1da3f60629a1,11276095,eyes-little-owl,ears-gill,mouth-razor-bite,horn-scaly-spear,back-croc,tail-rice,Dusk,4,49
0xa9c205b1584e42d6158620f582dc1da3f60629a1,11292081,eyes-gero,ears-curly,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-nimo,Dusk,4,50
0x1eb6873bc8a8db08ab00033472506647dc5e0efd,11173205,eyes-papi,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,2,41
0x1eb6873bc8a8db08ab00033472506647dc5e0efd,11173540,eyes-gecko,ears-rosa,mouth-kotaro,horn-rose-bud,back-snail-shell,tail-tiny-dino,Reptile,4,38
0x1eb6873bc8a8db08ab00033472506647dc5e0efd,11183976,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
0x8f63a630d458b0c414c871f80b34d319281ee7f5,11091877,eyes-mavis,ears-tiny-fan,mouth-goda,horn-arco,back-hero,tail-hare,Mech,5,49
0x8f63a630d458b0c414c871f80b34d319281ee7f5,11103372,eyes-papi,ears-hollow,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,4,31
0x8f63a630d458b0c414c871f80b34d319281ee7f5,11225348,eyes-bookworm,ears-rosa,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
0xf556d39e72918917f2b4ca519de865d3edb367a5,11107560,eyes-sleepless,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,35
0xf556d39e72918917f2b4ca519de865d3edb367a5,11142979,eyes-tricky,ears-rosa,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,2,40
0xf556d39e72918917f2b4ca519de865d3edb367a5,11289136,eyes-telescope,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
0x85f5e9bbabcb63fa017f06e75bdc2328d7e1af4c,11270976,eyes-tricky,ears-pogona,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,4,40
0x85f5e9bbabcb63fa017f06e75bdc2328d7e1af4c,11298008,eyes-papi,ears-leafy,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
